food_name,constituent_name,constituent_smiles,constituent_category,description
Steller sea lion,Copper,[Cu],FoodDB,Copper found in Steller sea lion
Steller sea lion,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Steller sea lion
Steller sea lion,Glycine,NCC(O)=O,FoodDB,Glycine found in Steller sea lion
Steller sea lion,Selenium,[Se],FoodDB,Selenium found in Steller sea lion
Steller sea lion,Arginine,N[C@@H](CCCNC(N)=N)C(O)=O,FoodDB,Arginine found in Steller sea lion
Steller sea lion,L-Serine,NC(CO)C(O)=O,FoodDB,L-Serine found in Steller sea lion
Steller sea lion,L-Lysine,NCCCC[C@H](N)C(O)=O,FoodDB,L-Lysine found in Steller sea lion
Stew,Iron,[Fe],FoodDB,Iron found in Stew
Stew,Sodium,[Na],FoodDB,Sodium found in Stew
Stew,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Stew
Stew,Calcium,[Ca++],FoodDB,Calcium found in Stew
Stew,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Stew
Stew,Potassium,[K+],FoodDB,Potassium found in Stew
Stew,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Stew
Stew,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Stew
Stew,Zinc,[Zn],FoodDB,Zinc found in Stew
Stew,Starch,OCC1OC(O)C(O)C(O)C1O,FoodDB,Starch found in Stew
Stew,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Stew
Stew,Copper,[Cu],FoodDB,Copper found in Stew
Strawberry,Iron,[Fe],FoodDB,Iron found in Strawberry
Strawberry,Sodium,[Na],FoodDB,Sodium found in Strawberry
Strawberry,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Strawberry
Strawberry,Calcium,[Ca++],FoodDB,Calcium found in Strawberry
Strawberry,Catechin,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,FoodDB,Catechin found in Strawberry
Strawberry,Potassium,[K+],FoodDB,Potassium found in Strawberry
Strawberry,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Strawberry
Strawberry,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Strawberry
Strawberry,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Strawberry
Strawberry,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Strawberry
Strawberry,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Strawberry
Strawberry,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Strawberry
Strawberry guava,Iron,[Fe],FoodDB,Iron found in Strawberry guava
Strawberry guava,Sodium,[Na],FoodDB,Sodium found in Strawberry guava
Strawberry guava,Calcium,[Ca++],FoodDB,Calcium found in Strawberry guava
Strawberry guava,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Strawberry guava
Strawberry guava,Lycopene,CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)CCC=C(C)C,FoodDB,Lycopene found in Strawberry guava
Strawberry guava,Potassium,[K+],FoodDB,Potassium found in Strawberry guava
Strawberry guava,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Strawberry guava
Strawberry guava,Prolycopene,CC(C)=CCC\C(C)=C\C=C/C(/C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(\C)/C=C\C=C(/C)CCC=C(C)C,FoodDB,Prolycopene found in Strawberry guava
Strawberry guava,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Strawberry guava
Strawberry guava,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Strawberry guava
Strawberry guava,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Strawberry guava
Strawberry guava,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Strawberry guava
Striped bass,Iron,[Fe],FoodDB,Iron found in Striped bass
Striped bass,Sodium,[Na],FoodDB,Sodium found in Striped bass
Striped bass,Calcium,[Ca++],FoodDB,Calcium found in Striped bass
Striped bass,Potassium,[K+],FoodDB,Potassium found in Striped bass
Striped bass,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Striped bass
Striped bass,Zinc,[Zn],FoodDB,Zinc found in Striped bass
Striped bass,Copper,[Cu],FoodDB,Copper found in Striped bass
Striped bass,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Striped bass
Striped bass,Glycine,NCC(O)=O,FoodDB,Glycine found in Striped bass
Striped bass,Selenium,[Se],FoodDB,Selenium found in Striped bass
Striped bass,Thiamine,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,FoodDB,Thiamine found in Striped bass
Striped bass,L-Lysine,NCCCC[C@H](N)C(O)=O,FoodDB,L-Lysine found in Striped bass
Striped mullet,Iron,[Fe],FoodDB,Iron found in Striped mullet
Striped mullet,Sodium,[Na],FoodDB,Sodium found in Striped mullet
Striped mullet,Calcium,[Ca++],FoodDB,Calcium found in Striped mullet
Striped mullet,Potassium,[K+],FoodDB,Potassium found in Striped mullet
Striped mullet,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Striped mullet
Striped mullet,Zinc,[Zn],FoodDB,Zinc found in Striped mullet
Striped mullet,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Striped mullet
Striped mullet,Copper,[Cu],FoodDB,Copper found in Striped mullet
Striped mullet,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Striped mullet
Striped mullet,Choline,C[N+](C)(C)CCO,FoodDB,Choline found in Striped mullet
Striped mullet,Glycine,NCC(O)=O,FoodDB,Glycine found in Striped mullet
Striped mullet,Selenium,[Se],FoodDB,Selenium found in Striped mullet
Stuffing,Iron,[Fe],FoodDB,Iron found in Stuffing
Stuffing,Sodium,[Na],FoodDB,Sodium found in Stuffing
Stuffing,Calcium,[Ca++],FoodDB,Calcium found in Stuffing
Stuffing,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Stuffing
Stuffing,Potassium,[K+],FoodDB,Potassium found in Stuffing
Stuffing,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Stuffing
Stuffing,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Stuffing
Stuffing,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Stuffing
Stuffing,Zinc,[Zn],FoodDB,Zinc found in Stuffing
Stuffing,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Stuffing
Stuffing,Copper,[Cu],FoodDB,Copper found in Stuffing
Stuffing,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Stuffing
Sturgeon,Iron,[Fe],FoodDB,Iron found in Sturgeon
Sturgeon,Sodium,[Na],FoodDB,Sodium found in Sturgeon
Sturgeon,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Sturgeon
Sturgeon,Calcium,[Ca++],FoodDB,Calcium found in Sturgeon
Sturgeon,Potassium,[K+],FoodDB,Potassium found in Sturgeon
Sturgeon,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Sturgeon
Sturgeon,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Sturgeon
Sturgeon,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Sturgeon
Sturgeon,Zinc,[Zn],FoodDB,Zinc found in Sturgeon
Sturgeon,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Sturgeon
Sturgeon,Copper,[Cu],FoodDB,Copper found in Sturgeon
Sturgeon,Iodine,II,FoodDB,Iodine found in Sturgeon
Succotash,Iron,[Fe],FoodDB,Iron found in Succotash
Succotash,Sodium,[Na],FoodDB,Sodium found in Succotash
Succotash,Calcium,[Ca++],FoodDB,Calcium found in Succotash
Succotash,Potassium,[K+],FoodDB,Potassium found in Succotash
Succotash,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Succotash
Succotash,Zinc,[Zn],FoodDB,Zinc found in Succotash
Succotash,Copper,[Cu],FoodDB,Copper found in Succotash
Succotash,Sugars,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sugars found in Succotash
Succotash,Retinol,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C,FoodDB,Retinol found in Succotash
Succotash,Glycine,NCC(O)=O,FoodDB,Glycine found in Succotash
Succotash,Choline,C[N+](C)(C)CCO,FoodDB,Choline found in Succotash
Succotash,Selenium,[Se],FoodDB,Selenium found in Succotash
Sugar,Iron,[Fe],FoodDB,Iron found in Sugar
Sugar,Sodium,[Na],FoodDB,Sodium found in Sugar
Sugar,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Sugar
Sugar,Calcium,[Ca++],FoodDB,Calcium found in Sugar
Sugar,Potassium,[K+],FoodDB,Potassium found in Sugar
Sugar,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Sugar
Sugar,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Sugar
Sugar,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Sugar
Sugar,Zinc,[Zn],FoodDB,Zinc found in Sugar
Sugar,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Sugar
Sugar,Copper,[Cu],FoodDB,Copper found in Sugar
Sugar,Iodine,II,FoodDB,Iodine found in Sugar
Sugar apple,Iron,[Fe],FoodDB,Iron found in Sugar apple
Sugar apple,Sodium,[Na],FoodDB,Sodium found in Sugar apple
Sugar apple,Calcium,[Ca++],FoodDB,Calcium found in Sugar apple
Sugar apple,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Sugar apple
Sugar apple,Potassium,[K+],FoodDB,Potassium found in Sugar apple
Sugar apple,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Sugar apple
Sugar apple,Malic acid,OC(CC(O)=O)C(O)=O,FoodDB,Malic acid found in Sugar apple
Sugar apple,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Sugar apple
Sugar apple,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Sugar apple
Sugar apple,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Sugar apple
Sugar apple,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Sugar apple
Sugar apple,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Sugar apple
Sugar substitute,Iron,[Fe],FoodDB,Iron found in Sugar substitute
Sugar substitute,Sodium,[Na],FoodDB,Sodium found in Sugar substitute
Sugar substitute,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Sugar substitute
Sugar substitute,Calcium,[Ca++],FoodDB,Calcium found in Sugar substitute
Sugar substitute,Potassium,[K+],FoodDB,Potassium found in Sugar substitute
Sugar substitute,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Sugar substitute
Sugar substitute,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Sugar substitute
Sugar substitute,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Sugar substitute
Sugar substitute,Zinc,[Zn],FoodDB,Zinc found in Sugar substitute
Sugar substitute,Biotin,OC(=O)CCCCC1SCC2NC(=O)NC12,FoodDB,Biotin found in Sugar substitute
Sugar substitute,Copper,[Cu],FoodDB,Copper found in Sugar substitute
Sugar substitute,Iodine,II,FoodDB,Iodine found in Sugar substitute
Summer grape,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Summer grape
Summer grape,Calcium,[Ca++],FoodDB,Calcium found in Summer grape
Summer grape,Potassium,[K+],FoodDB,Potassium found in Summer grape
Summer grape,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Summer grape
Summer grape,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Summer grape
Summer grape,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Summer grape
Summer grape,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Summer grape
Summer grape,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Summer grape
Summer grape,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in Summer grape
Summer grape,dTDP-Î±-D-glucose,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP([O-])(=O)OP(O)(=O)O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)N1C=C(C)C([O-])=NC1=O,FoodDB,dTDP-Î±-D-glucose found in Summer grape
Summer grape,Sucrose 6-phosphate,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,FoodDB,Sucrose 6-phosphate found in Summer grape
Summer grape,Quercetin 3-xyloside,OC[C@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC=C(O)C(O)=C2)[C@H](O)[C@H]1O,FoodDB,Quercetin 3-xyloside found in Summer grape
Summer savory,Iron,[Fe],FoodDB,Iron found in Summer savory
Summer savory,Sodium,[Na],FoodDB,Sodium found in Summer savory
Summer savory,Calcium,[Ca++],FoodDB,Calcium found in Summer savory
Summer savory,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Summer savory
Summer savory,Potassium,[K+],FoodDB,Potassium found in Summer savory
Summer savory,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Summer savory
Summer savory,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Summer savory
Summer savory,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Summer savory
Summer savory,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Summer savory
Summer savory,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Summer savory
Summer savory,GDP-Î±-D-glucose,NC1=NC2=C(N=CN2C2OC(COP([O-])(=O)OP([O-])(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(=O)N1,FoodDB,GDP-Î±-D-glucose found in Summer savory
Summer savory,dTDP-Î±-D-glucose,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP([O-])(=O)OP(O)(=O)O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)N1C=C(C)C([O-])=NC1=O,FoodDB,dTDP-Î±-D-glucose found in Summer savory
Sunburst squash (pattypan squash),Iron,[Fe],FoodDB,Iron found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),Sodium,[Na],FoodDB,Sodium found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),Calcium,[Ca++],FoodDB,Calcium found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),Potassium,[K+],FoodDB,Potassium found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Sunburst squash (pattypan squash)
Sunburst squash (pattypan squash),L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Sunburst squash (pattypan squash)
Sunflower,Iron,[Fe],FoodDB,Iron found in Sunflower
Sunflower,Sodium,[Na],FoodDB,Sodium found in Sunflower
Sunflower,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Sunflower
Sunflower,Calcium,[Ca++],FoodDB,Calcium found in Sunflower
Sunflower,Potassium,[K+],FoodDB,Potassium found in Sunflower
Sunflower,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Sunflower
Sunflower,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Sunflower
Sunflower,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Sunflower
Sunflower,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Sunflower
Sunflower,Malic acid,OC(CC(O)=O)C(O)=O,FoodDB,Malic acid found in Sunflower
Sunflower,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Sunflower
Sunflower,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Sunflower
Swamp cabbage,Iron,[Fe],FoodDB,Iron found in Swamp cabbage
Swamp cabbage,Sodium,[Na],FoodDB,Sodium found in Swamp cabbage
Swamp cabbage,Calcium,[Ca++],FoodDB,Calcium found in Swamp cabbage
Swamp cabbage,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Swamp cabbage
Swamp cabbage,Potassium,[K+],FoodDB,Potassium found in Swamp cabbage
Swamp cabbage,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Swamp cabbage
Swamp cabbage,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Swamp cabbage
Swamp cabbage,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Swamp cabbage
Swamp cabbage,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Swamp cabbage
Swamp cabbage,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Swamp cabbage
Swamp cabbage,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Swamp cabbage
Swamp cabbage,ADP-Î±-D-glucose,NC1=NC=NC2=C1N=CN2C1OC(COP([O-])(=O)OP([O-])(=O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,ADP-Î±-D-glucose found in Swamp cabbage
Swede,Iron,[Fe],FoodDB,Iron found in Swede
Swede,Sodium,[Na],FoodDB,Sodium found in Swede
Swede,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Swede
Swede,Calcium,[Ca++],FoodDB,Calcium found in Swede
Swede,Potassium,[K+],FoodDB,Potassium found in Swede
Swede,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Swede
Swede,Quercetin,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1,FoodDB,Quercetin found in Swede
Swede,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Swede
Swede,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Swede
Swede,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Swede
Swede,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Swede
Swede,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Swede
Sweet basil,Iron,[Fe],FoodDB,Iron found in Sweet basil
Sweet basil,Sodium,[Na],FoodDB,Sodium found in Sweet basil
Sweet basil,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Sweet basil
Sweet basil,Calcium,[Ca++],FoodDB,Calcium found in Sweet basil
Sweet basil,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Sweet basil
Sweet basil,Potassium,[K+],FoodDB,Potassium found in Sweet basil
