food_name,constituent_name,constituent_smiles,constituent_category,description
Leavening agent,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Leavening agent
Leavening agent,Vitamin D3,CC(C)CCCC(C)C1CCC2\C(CCCC12C)=C\C=C1/CC(O)CCC1=C,FoodDB,Vitamin D3 found in Leavening agent
Leavening agent,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Leavening agent
Leavening agent,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Leavening agent
Leavening agent,Oleic acid,CCCCCCCC\C=C\CCCCCCCC(O)=O,FoodDB,Oleic acid found in Leavening agent
Leavening agent,Erucic acid,CCCCCCCCC=CCCCCCCCCCCCC(O)=O,FoodDB,Erucic acid found in Leavening agent
Leavening agent,Cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,FoodDB,Cholesterol found in Leavening agent
Leek,Iron,[Fe],FoodDB,Iron found in Leek
Leek,Sodium,[Na],FoodDB,Sodium found in Leek
Leek,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Leek
Leek,Ethanol,CCO,FoodDB,Ethanol found in Leek
Leek,Calcium,[Ca++],FoodDB,Calcium found in Leek
Leek,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Leek
Leek,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Leek
Leek,Methanol,CO,FoodDB,Methanol found in Leek
Leek,Vitamin D,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C,FoodDB,Vitamin D found in Leek
Leek,Potassium,[K+],FoodDB,Potassium found in Leek
Leek,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Leek
Leek,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Leek
Leek,Vitamin D3,CC(C)CCCC(C)C1CCC2\C(CCCC12C)=C\C=C1/CC(O)CCC1=C,FoodDB,Vitamin D3 found in Leek
Leek,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Leek
Leek,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Leek
Lemon,Iron,[Fe],FoodDB,Iron found in Lemon
Lemon,Sodium,[Na],FoodDB,Sodium found in Lemon
Lemon,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lemon
Lemon,Ethanol,CCO,FoodDB,Ethanol found in Lemon
Lemon,Calcium,[Ca++],FoodDB,Calcium found in Lemon
Lemon,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lemon
Lemon,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lemon
Lemon,Methanol,CO,FoodDB,Methanol found in Lemon
Lemon,Vitamin D,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C,FoodDB,Vitamin D found in Lemon
Lemon,Potassium,[K+],FoodDB,Potassium found in Lemon
Lemon,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Lemon
Lemon,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lemon
Lemon,Vitamin D3,CC(C)CCCC(C)C1CCC2\C(CCCC12C)=C\C=C1/CC(O)CCC1=C,FoodDB,Vitamin D3 found in Lemon
Lemon,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Lemon
Lemon,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Lemon
Lemon balm,Ethanol,CCO,FoodDB,Ethanol found in Lemon balm
Lemon balm,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lemon balm
Lemon balm,Calcium,[Ca++],FoodDB,Calcium found in Lemon balm
Lemon balm,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lemon balm
Lemon balm,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lemon balm
Lemon balm,Methanol,CO,FoodDB,Methanol found in Lemon balm
Lemon balm,Potassium,[K+],FoodDB,Potassium found in Lemon balm
Lemon balm,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lemon balm
Lemon balm,Neric acid,CC(C)=CCC\C(C)=C/C(O)=O,FoodDB,Neric acid found in Lemon balm
Lemon balm,Gallic acid,OC(=O)C1=CC(O)=C(O)C(O)=C1,FoodDB,Gallic acid found in Lemon balm
Lemon balm,Cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,FoodDB,Cholesterol found in Lemon balm
Lemon balm,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Lemon balm
Lemon balm,Caffeic acid,OC(=O)\C=C\C1=CC(O)=C(O)C=C1,FoodDB,Caffeic acid found in Lemon balm
Lemon balm,Ferulic acid,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O,FoodDB,Ferulic acid found in Lemon balm
Lemon balm,Pomolic acid,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1(C)O)C(O)=O,FoodDB,Pomolic acid found in Lemon balm
Lemon grass,Iron,[Fe],FoodDB,Iron found in Lemon grass
Lemon grass,Sodium,[Na],FoodDB,Sodium found in Lemon grass
Lemon grass,Ethanol,CCO,FoodDB,Ethanol found in Lemon grass
Lemon grass,Calcium,[Ca++],FoodDB,Calcium found in Lemon grass
Lemon grass,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lemon grass
Lemon grass,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lemon grass
Lemon grass,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lemon grass
Lemon grass,Methanol,CO,FoodDB,Methanol found in Lemon grass
Lemon grass,Potassium,[K+],FoodDB,Potassium found in Lemon grass
Lemon grass,Vitamin D,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C,FoodDB,Vitamin D found in Lemon grass
Lemon grass,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lemon grass
Lemon grass,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Lemon grass
Lemon grass,Cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,FoodDB,Cholesterol found in Lemon grass
Lemon grass,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Lemon grass
Lemon grass,ethanolamine,NCCO,FoodDB,ethanolamine found in Lemon grass
Lemon sole,Iron,[Fe],FoodDB,Iron found in Lemon sole
Lemon sole,Sodium,[Na],FoodDB,Sodium found in Lemon sole
Lemon sole,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lemon sole
Lemon sole,Ethanol,CCO,FoodDB,Ethanol found in Lemon sole
Lemon sole,Calcium,[Ca++],FoodDB,Calcium found in Lemon sole
Lemon sole,Vitamin D,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C,FoodDB,Vitamin D found in Lemon sole
Lemon sole,Potassium,[K+],FoodDB,Potassium found in Lemon sole
Lemon sole,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Lemon sole
Lemon sole,Vitamin D3,CC(C)CCCC(C)C1CCC2\C(CCCC12C)=C\C=C1/CC(O)CCC1=C,FoodDB,Vitamin D3 found in Lemon sole
Lemon sole,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Lemon sole
Lemon sole,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Lemon sole
Lemon sole,Oleic acid,CCCCCCCC\C=C\CCCCCCCC(O)=O,FoodDB,Oleic acid found in Lemon sole
Lemon sole,Erucic acid,CCCCCCCCC=CCCCCCCCCCCCC(O)=O,FoodDB,Erucic acid found in Lemon sole
Lemon sole,Cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,FoodDB,Cholesterol found in Lemon sole
Lemon sole,Hexanoic acid,CCCCCC(O)=O,FoodDB,Hexanoic acid found in Lemon sole
Lemon thyme,Ethanol,CCO,FoodDB,Ethanol found in Lemon thyme
Lemon thyme,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lemon thyme
Lemon thyme,Calcium,[Ca++],FoodDB,Calcium found in Lemon thyme
Lemon thyme,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lemon thyme
Lemon thyme,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lemon thyme
Lemon thyme,Methanol,CO,FoodDB,Methanol found in Lemon thyme
Lemon thyme,Potassium,[K+],FoodDB,Potassium found in Lemon thyme
Lemon thyme,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lemon thyme
Lemon thyme,Cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,FoodDB,Cholesterol found in Lemon thyme
Lemon thyme,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Lemon thyme
Lemon thyme,ethanolamine,NCCO,FoodDB,ethanolamine found in Lemon thyme
Lemon thyme,Phaseic acid,C\C(\C=C\C1(O)C2(C)COC1(C)CC(=O)C2)=C/C(O)=O,FoodDB,Phaseic acid found in Lemon thyme
Lemon thyme,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Lemon thyme
Lemon thyme,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Lemon thyme
Lemon thyme,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Lemon thyme
Lemon verbena,Ethanol,CCO,FoodDB,Ethanol found in Lemon verbena
Lemon verbena,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lemon verbena
Lemon verbena,Calcium,[Ca++],FoodDB,Calcium found in Lemon verbena
Lemon verbena,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lemon verbena
Lemon verbena,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lemon verbena
Lemon verbena,Methanol,CO,FoodDB,Methanol found in Lemon verbena
Lemon verbena,Potassium,[K+],FoodDB,Potassium found in Lemon verbena
Lemon verbena,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lemon verbena
Lemon verbena,Cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,FoodDB,Cholesterol found in Lemon verbena
Lemon verbena,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Lemon verbena
Lemon verbena,ethanolamine,NCCO,FoodDB,ethanolamine found in Lemon verbena
Lemon verbena,Phaseic acid,C\C(\C=C\C1(O)C2(C)COC1(C)CC(=O)C2)=C/C(O)=O,FoodDB,Phaseic acid found in Lemon verbena
Lemon verbena,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Lemon verbena
Lemon verbena,Î²-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î²-D-glucose found in Lemon verbena
Lemon verbena,L-Malic acid,O[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Malic acid found in Lemon verbena
Lentils,Iron,[Fe],FoodDB,Iron found in Lentils
Lentils,Sodium,[Na],FoodDB,Sodium found in Lentils
Lentils,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lentils
Lentils,Ethanol,CCO,FoodDB,Ethanol found in Lentils
Lentils,Calcium,[Ca++],FoodDB,Calcium found in Lentils
Lentils,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lentils
Lentils,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lentils
Lentils,Methanol,CO,FoodDB,Methanol found in Lentils
Lentils,Vitamin D,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C,FoodDB,Vitamin D found in Lentils
Lentils,Potassium,[K+],FoodDB,Potassium found in Lentils
Lentils,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Lentils
Lentils,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lentils
Lentils,Vitamin D3,CC(C)CCCC(C)C1CCC2\C(CCCC12C)=C\C=C1/CC(O)CCC1=C,FoodDB,Vitamin D3 found in Lentils
Lentils,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Lentils
Lentils,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Lentils
Lettuce,Iron,[Fe],FoodDB,Iron found in Lettuce
Lettuce,Sodium,[Na],FoodDB,Sodium found in Lettuce
Lettuce,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lettuce
Lettuce,Ethanol,CCO,FoodDB,Ethanol found in Lettuce
Lettuce,Calcium,[Ca++],FoodDB,Calcium found in Lettuce
Lettuce,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lettuce
Lettuce,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lettuce
Lettuce,Methanol,CO,FoodDB,Methanol found in Lettuce
Lettuce,Vitamin D,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C,FoodDB,Vitamin D found in Lettuce
Lettuce,Potassium,[K+],FoodDB,Potassium found in Lettuce
Lettuce,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Lettuce
Lettuce,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lettuce
Lettuce,Vitamin D3,CC(C)CCCC(C)C1CCC2\C(CCCC12C)=C\C=C1/CC(O)CCC1=C,FoodDB,Vitamin D3 found in Lettuce
Lettuce,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Lettuce
Lettuce,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Lettuce
Lichee,Iron,[Fe],FoodDB,Iron found in Lichee
Lichee,Sodium,[Na],FoodDB,Sodium found in Lichee
Lichee,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lichee
Lichee,Ethanol,CCO,FoodDB,Ethanol found in Lichee
Lichee,Calcium,[Ca++],FoodDB,Calcium found in Lichee
Lichee,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lichee
Lichee,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lichee
Lichee,Methanol,CO,FoodDB,Methanol found in Lichee
Lichee,Vitamin D,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C,FoodDB,Vitamin D found in Lichee
Lichee,Potassium,[K+],FoodDB,Potassium found in Lichee
Lichee,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Lichee
Lichee,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lichee
Lichee,Vitamin D3,CC(C)CCCC(C)C1CCC2\C(CCCC12C)=C\C=C1/CC(O)CCC1=C,FoodDB,Vitamin D3 found in Lichee
Lichee,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Lichee
Lichee,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Lichee
Lima bean,Iron,[Fe],FoodDB,Iron found in Lima bean
Lima bean,Sodium,[Na],FoodDB,Sodium found in Lima bean
Lima bean,Ethanol,CCO,FoodDB,Ethanol found in Lima bean
Lima bean,Calcium,[Ca++],FoodDB,Calcium found in Lima bean
Lima bean,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lima bean
Lima bean,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lima bean
Lima bean,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lima bean
Lima bean,Methanol,CO,FoodDB,Methanol found in Lima bean
Lima bean,Potassium,[K+],FoodDB,Potassium found in Lima bean
Lima bean,Vitamin D,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C,FoodDB,Vitamin D found in Lima bean
Lima bean,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Lima bean
Lima bean,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lima bean
Lima bean,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Lima bean
Lima bean,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Lima bean
Lima bean,Oleic acid,CCCCCCCC\C=C\CCCCCCCC(O)=O,FoodDB,Oleic acid found in Lima bean
Lime,Iron,[Fe],FoodDB,Iron found in Lime
Lime,Sodium,[Na],FoodDB,Sodium found in Lime
Lime,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lime
Lime,Ethanol,CCO,FoodDB,Ethanol found in Lime
Lime,Calcium,[Ca++],FoodDB,Calcium found in Lime
Lime,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lime
Lime,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Lime
Lime,Methanol,CO,FoodDB,Methanol found in Lime
Lime,Vitamin D,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C,FoodDB,Vitamin D found in Lime
Lime,Potassium,[K+],FoodDB,Potassium found in Lime
Lime,D-Glucose,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O,FoodDB,D-Glucose found in Lime
Lime,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Lime
Lime,Vitamin D3,CC(C)CCCC(C)C1CCC2\C(CCCC12C)=C\C=C1/CC(O)CCC1=C,FoodDB,Vitamin D3 found in Lime
Lime,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Lime
Lime,D-Fructose,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O,FoodDB,D-Fructose found in Lime
Linden,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Linden
Linden,Ethanol,CCO,FoodDB,Ethanol found in Linden
Linden,Calcium,[Ca++],FoodDB,Calcium found in Linden
Linden,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Linden
Linden,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,FoodDB,Curcumin found in Linden
Linden,Methanol,CO,FoodDB,Methanol found in Linden
Linden,Potassium,[K+],FoodDB,Potassium found in Linden
Linden,Uric acid,O=C1NC2=C(N1)C(=O)NC(=O)N2,FoodDB,Uric acid found in Linden
Linden,Oleic acid,CCCCCCCC\C=C\CCCCCCCC(O)=O,FoodDB,Oleic acid found in Linden
Linden,Cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,FoodDB,Cholesterol found in Linden
Linden,Udp-glucose,OC[C@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@@H]1O,FoodDB,Udp-glucose found in Linden
Linden,Caffeic acid,OC(=O)\C=C\C1=CC(O)=C(O)C=C1,FoodDB,Caffeic acid found in Linden
Linden,ethanolamine,NCCO,FoodDB,ethanolamine found in Linden
Linden,Phaseic acid,C\C(\C=C\C1(O)C2(C)COC1(C)CC(=O)C2)=C/C(O)=O,FoodDB,Phaseic acid found in Linden
Linden,Î±-D-glucose,OCC1OC(O)C(O)C(O)C1O,FoodDB,Î±-D-glucose found in Linden
Lingcod,Iron,[Fe],FoodDB,Iron found in Lingcod
Lingcod,Sodium,[Na],FoodDB,Sodium found in Lingcod
Lingcod,Ethanol,CCO,FoodDB,Ethanol found in Lingcod
Lingcod,Calcium,[Ca++],FoodDB,Calcium found in Lingcod
Lingcod,Potassium,[K+],FoodDB,Potassium found in Lingcod
Lingcod,Folic acid,NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,FoodDB,Folic acid found in Lingcod
Lingcod,Cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,FoodDB,Cholesterol found in Lingcod
Lingcod,Hexanoic acid,CCCCCC(O)=O,FoodDB,Hexanoic acid found in Lingcod
Lingcod,Octanoic acid,CCCCCCCC(O)=O,FoodDB,Octanoic acid found in Lingcod
Lingcod,Decanoic acid,CCCCCCCCCC(O)=O,FoodDB,Decanoic acid found in Lingcod
Lingcod,Nicotinic acid,OC(=O)C1=CN=CC=C1,FoodDB,Nicotinic acid found in Lingcod
Lingcod,L-Ascorbic acid,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO,FoodDB,L-Ascorbic acid found in Lingcod
Lingcod,L-Aspartic acid,N[C@@H](CC(O)=O)C(O)=O,FoodDB,L-Aspartic acid found in Lingcod
Lingcod,L-Glutamic acid,N[C@@H](CCC(O)=O)C(O)=O,FoodDB,L-Glutamic acid found in Lingcod
Lingcod,Dodecanoic acid,CCCCCCCCCCCC(O)=O,FoodDB,Dodecanoic acid found in Lingcod
Lingonberry,Iron,[Fe],FoodDB,Iron found in Lingonberry
Lingonberry,Sodium,[Na],FoodDB,Sodium found in Lingonberry
Lingonberry,Sucrose,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,FoodDB,Sucrose found in Lingonberry
Lingonberry,Ethanol,CCO,FoodDB,Ethanol found in Lingonberry
Lingonberry,Calcium,[Ca++],FoodDB,Calcium found in Lingonberry
Lingonberry,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,FoodDB,Caffeine found in Lingonberry
